id,name,model_name,price,price_currency,body_type,source,location,drive,mileage,mileage_unit,color,year_of_manufacture,annual_insurance,torque,cylinders,fuel_type,aspiration,engine_size,transmission,horse_power,seat_material,number_of_seats,heated_seats,air_conditioning,trimming,infotainment_system,phone_connectivity,auto_start_and_stop,keyless_entry_and_push_button_start,steering_mounted_paddle_shifts,urban_consumption,fuel_tank_capacity,highway_consumption,lane_assist,reverse_camera,adaptive_cruise_control,standard_cruise_control,antilock_braking_system,automatic_brake_hold_system,tyre_pressure_monitoring_system,number_of_airbags,gps_tracker
2253,Honda Fit Shuttle Hybrid,Fit shuttle,1549999,KES,Station Wagon,Foreign Used,"Nairobi, Kenya.",2WD,169241,KM,Grey,2016,69750,145,4,Petrol Hybrid,Natural,1500,Automatic,120,Leather,5,FALSE,Dual Zone,,Android Auto,TRUE,TRUE,TRUE,FALSE,14,,16,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,5,TRUE
2252,Toyota Sienta,Sienta,1499999,KES,Hatchback,Foreign Used,"Nairobi, Kenya.",2WD,70480,KM,Yellow,2016,67500,128,4,Petrol,Natural,1500,Automatic,110,Fabric,7,FALSE,Dual Zone,,Android Auto,TRUE,TRUE,TRUE,FALSE,14,,16,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,5,TRUE
2251,Honda Vezel Hybrid,Vezel,2599999,KES,SUV,Foreign Used,"Nairobi, Kenya.",2WD,125135,KM,White,2016,117000,155,4,Petrol,Natural,1500,Automatic,129,Semi Leather,5,FALSE,Dual Zone,,Android Auto,TRUE,TRUE,TRUE,FALSE,14,,16,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,5,TRUE
2250,"Jeep Grand Cherokee ""LAREDO""",Grand cherokee,5549999,KES,SUV,Foreign Used,"Nairobi, Kenya.",4WD,98694,KM,White,2016,249750,347,6,Petrol,Natural,3600,Automatic,286,Fabric,5,FALSE,Dual Zone,Polished Metal,Android Auto,TRUE,FALSE,TRUE,TRUE,8,,10,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,5,TRUE
2249,Mazda Atenza 2.2D,Atenza,2199999,KES,Station Wagon,Foreign Used,"Nairobi, Kenya.",2WD,142737,KM,Grey,2016,99000,310,4,Diesel,Turbo/Supercharger,2200,Automatic,173,Fabric,5,FALSE,Dual Zone,Polished Metal,Android Auto,TRUE,TRUE,TRUE,TRUE,11,,13,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,5,TRUE
2248,Mazda Atenza 2.2D,Atenza,2099999,KES,Station Wagon,Foreign Used,"Nairobi, Kenya.",2WD,106034,KM,White,2016,90450,310,4,Diesel,Turbo/Supercharger,2200,Automatic,173,Fabric,5,FALSE,Dual Zone,Polished Metal,Android Auto,TRUE,TRUE,TRUE,TRUE,11,,13,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,5,TRUE
2247,"Toyota Auris ""Turbo""",Auris,1899999,KES,Hatchback,Foreign Used,"Nairobi, Kenya.",2WD,37192,KM,Blue,2016,85500,185,4,Petrol,Turbo/Supercharger,1200,Automatic,116,Semi Leather,5,FALSE,Dual Zone,Wood,Android Auto,TRUE,FALSE,TRUE,FALSE,16,,18,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,5,TRUE
2246,Toyota Sienta,Sienta,1250000,KES,Hatchback,Kenyan Used,"Nairobi, Kenya.",2WD,126462,KM,Black,2016,56250,128,4,Petrol,Natural,1500,Automatic,110,Leather,7,FALSE,,,Android Auto,TRUE,FALSE,TRUE,FALSE,14,,16,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,5,TRUE
2245,BMW X3 XDRIVE20D,X3,4099999,KES,SUV,Foreign Used,"Nairobi, Kenya.",4WD,57923,KM,Black,2016,184500,400,4,Diesel,Turbo/Supercharger,2000,Automatic,188,Leather,5,FALSE,Dual Zone,Wood,BMW idrive infotainment,TRUE,TRUE,TRUE,TRUE,11,,13,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,5,TRUE
2239,Suzuki Swift,Swift,1350000,KES,Hatchback,Foreign Used,"Nairobi, Kenya.",2WD,106133,KM,Blue,2016,60750,130,4,Petrol,Natural,1200,Automatic,92,Fabric,5,FALSE,,Polished Metal,Android Auto,TRUE,TRUE,TRUE,FALSE,14,,16,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,5,TRUE
2238,Mazda Demio 1.5L,Demio,1290000,KES,Hatchback,Foreign Used,"Nairobi, Kenya.",2WD,125573,KM,Grey,2016,58050,220,4,Diesel,Turbo/Supercharger,1500,Automatic,105,Fabric,5,FALSE,,,Android Auto,TRUE,TRUE,TRUE,FALSE,20,,22,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,5,TRUE
2233,Nissan Skyline 200GT,Skyline,1999999,KES,Saloon,Kenyan Used,"Nairobi, Kenya.",2WD,137368,KM,White,2015,90000,350,4,Petrol,Turbo/Supercharger,2000,Automatic,208,Leather,5,FALSE,Dual Zone,Polished Metal,Android Auto,TRUE,FALSE,TRUE,FALSE,10,,12,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,5,TRUE
2230,"Toyota Landcruiser V8 ""ZX""",Landcruiser 200 series,6449999,KES,SUV,Kenyan Used,"Nairobi, Kenya.",4WD,142574,KM,Black,2011,290250,450,8,Petrol,Natural,4600,Automatic,314,Leather,8,TRUE,Dual Zone,Wood,Android Auto,TRUE,FALSE,TRUE,FALSE,6,,8,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,7,TRUE
2220,Toyota Noah,Noah,2399999,KES,Van,Foreign Used,"Nairobi, Kenya.",2WD,132394,KM,Bronze,2016,114750,192,4,Petrol,Natural,2000,Automatic,150,Semi Leather,7,FALSE,Dual Zone,,Android Auto,TRUE,FALSE,TRUE,FALSE,10,,12,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,5,TRUE
2219,Mercedes Benz GLA 250 4 MATIC,GLA,3699999,KES,Hatchback,Foreign Used,"Nairobi, Kenya.",4WD,138732,KM,Black,2016,166500,350,4,Petrol,Turbo/Supercharger,2000,Automatic,208,Semi Leather,5,FALSE,Dual Zone,Polished Metal,Mercedes Command infotainment,TRUE,TRUE,TRUE,TRUE,10,,12,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,5,TRUE
2215,Toyota Harrier,Harrier,3849999,KES,SUV,Foreign Used,"Nairobi, Kenya.",2WD,104848,KM,Blue,2017,173250,185,4,Petrol,Natural,2000,Automatic,155,Leather,5,FALSE,Dual Zone,Polished Metal,Android Auto,TRUE,TRUE,TRUE,FALSE,10,,12,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,5,TRUE
2197,Mercedes Benz C250,C250,4599999,KES,Saloon,Foreign Used,High seas,2WD,70000,KM,White,2016,207000,350,4,Petrol,Turbo/Supercharger,2000,Automatic,211,Leather,5,FALSE,Dual Zone,Polished Metal,Mercedes Command infotainment,TRUE,TRUE,TRUE,TRUE,10,,12,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,5,TRUE
2196,Toyota Voxy,Voxy,2499999,KES,Station Wagon,Foreign Used,Port of Mombasa,2WD,70252,KM,Black,2016,112500,250,4,Petrol,Natural,2000,Automatic,152,Fabric,7,FALSE,,,Android Auto,TRUE,FALSE,TRUE,FALSE,10,,12,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,5,TRUE
2195,Landrover Defender 110,Defender,4299999,KES,Station Wagon,Kenyan Used,"Nairobi, Kenya.",4WD,154288,KM,Blue,2010,193500,360,4,Diesel,Turbo/Supercharger,2500,Automatic,122,Leather,7,FALSE,,,,TRUE,FALSE,FALSE,FALSE,10,,12,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,5,TRUE
2194,Toyota Hilux D CAB,Hilux,6199999,KES,Pickup,Foreign Used,"Nairobi, Kenya.",4WD,75914,KM,White,2018,279000,343,4,Diesel,Turbo/Supercharger,2400,Automatic,150,Fabric,5,FALSE,,,Android Auto,TRUE,FALSE,TRUE,FALSE,10,,12,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,5,TRUE
2192,Mazda Bongo,Bongo,829999,KES,Van,Kenyan Used,"Nairobi, Kenya.",2WD,210980,KM,White,2013,37350,130,4,Petrol,Natural,1500,Automatic,98,Leather,2,FALSE,,,,TRUE,FALSE,FALSE,FALSE,14,,16,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2,TRUE
2189,Mazda Demio,Demio,1299999,KES,Hatchback,Foreign Used,"Nairobi, Kenya.",2WD,80000,KM,White,2016,58500,102,4,Petrol,Natural,1300,Automatic,94,Fabric,5,FALSE,,,Android Auto,TRUE,TRUE,TRUE,FALSE,14,,16,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,5,TRUE
2184,Toyota Harrier/PANORAMIC SUNROOF,Harrier,3949999,KES,SUV,Foreign Used,"Nairobi, Kenya.",4WD,84742,KM,Black,2017,177750,193,4,Petrol,Natural,2000,Automatic,151,Leather,5,FALSE,Dual Zone,Wood,Android Auto,TRUE,TRUE,TRUE,FALSE,10,,12,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,5,TRUE
2183,Daihatsu Move,move,859999,KES,Hatchback,Foreign Used,"Nairobi, Kenya.",2WD,36758,KM,White,2016,38700,92,3,Petrol,Natural,660,Automatic,63,Fabric,4,FALSE,,,Android Auto,TRUE,FALSE,FALSE,FALSE,16,,18,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,4,TRUE
2182,Toyota Allion 2.0L,Allion,2449999,KES,Saloon,Foreign Used,"Nairobi, Kenya.",2WD,49506,KM,Green,2016,110250,196,4,Petrol,Natural,2000,Automatic,152,Fabric,5,FALSE,,Wood,Android Auto,TRUE,FALSE,TRUE,FALSE,10,,12,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,5,TRUE
2179,Audi A3,A3,2399999,KES,Hatchback,Foreign Used,"Nairobi, Kenya.",2WD,70500,KM,Wine Red,2016,108000,250,4,Petrol,Turbo/Supercharger,1400,Automatic,150,Fabric,5,FALSE,Dual Zone,Polished Metal,Audi MM1 infotainment,TRUE,TRUE,TRUE,TRUE,14,,16,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,5,TRUE
2178,Subaru Forester 2.0 NA,Forester,629999,KES,Station Wagon,Kenyan Used,"Nairobi, Kenya.",AWD,184000,KM,Maroon,2000,28350,180,4,Petrol,Natural,2000,Automatic,150,Fabric,5,FALSE,,,Android Auto,TRUE,FALSE,FALSE,FALSE,10,,12,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,5,TRUE
2166,Volkswagen Tiguan,Tiguan,3999999,KES,SUV,Foreign Used,"Nairobi, Kenya.",AWD,86090,KM,Black,2017,198000,249,4,Petrol,Turbo/Supercharger,1400,Automatic,148,Semi Leather,5,TRUE,Dual Zone,Polished Metal,Android Auto,TRUE,TRUE,TRUE,TRUE,14,,16,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,5,TRUE
2164,Suzuki Ignis Hybrid,Ignis Hybrid,1349999,KES,Hatchback,Foreign Used,"Nairobi, Kenya.",2WD,103142,KM,Gold,2016,60750,120,4,Petrol Hybrid,Natural,1200,Automatic,90,Fabric,5,FALSE,,,,TRUE,TRUE,TRUE,FALSE,14,,16,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,5,TRUE
2158,Subaru Levorg,Levorg,2499999,KES,Station Wagon,Foreign Used,"Nairobi, Kenya.",AWD,166345,KM,White,2016,112500,400,4,Petrol,Turbo/Supercharger,2000,Automatic,300,Semi Leather,5,FALSE,Dual Zone,Polished Metal,Android Auto,TRUE,TRUE,TRUE,TRUE,10,,12,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,5,TRUE
2157,Volkswagen Golf TSI 1.4L,Golf TSI,2169999,KES,Hatchback,Foreign Used,"Nairobi, Kenya.",2WD,91681,KM,White,2016,97650,200,4,Petrol,Turbo/Supercharger,1400,Automatic,122,Fabric,5,FALSE,Dual Zone,Polished Metal,Android Auto,TRUE,TRUE,TRUE,TRUE,14,,16,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,5,TRUE
2155,Mercedes Benz GLC 250 4 MATIC /SUNROOF,GLC,6199999,KES,SUV,Foreign Used,"Nairobi, Kenya.",4WD,54000,KM,White,2016,279000,350,4,Petrol,Turbo/Supercharger,2000,Automatic,208,Leather,5,TRUE,Dual Zone,Polished Metal,Mercedes Command infotainment,TRUE,TRUE,TRUE,TRUE,10,,12,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,5,TRUE
2150,Nissan Note,Note,1199999,KES,Hatchback,Kenyan Used,"Nairobi, Kenya.",2WD,78013,KM,Silver,2017,76500,147,4,Petrol,Turbo/Supercharger,1200,Automatic,97,Fabric,5,FALSE,,,Android Auto,TRUE,TRUE,TRUE,FALSE,14,,16,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,5,TRUE
2146,Subaru Forester XT/SUNROOF,Forester XT,3499999,KES,SUV,Kenyan Used,"Nairobi, Kenya.",AWD,59384,KM,White,2016,157500,330,4,Petrol,Turbo/Supercharger,2000,Automatic,183,Leather,5,TRUE,Dual Zone,Polished Metal,Android Auto,TRUE,TRUE,TRUE,TRUE,10,,12,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,5,TRUE
2144,Toyota Corolla Axio,Corolla,1729999,KES,Saloon,Foreign Used,"Nairobi, Kenya.",2WD,119226,KM,Dark Blue,2016,80100,128,4,Petrol,Natural,1500,Automatic,110,Fabric,5,FALSE,,,Android Auto,TRUE,FALSE,FALSE,FALSE,14,,16,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,4,TRUE
2142,Mazda Atenza 2.2D,Atenza,2349999,KES,Saloon,Foreign Used,"Nairobi, Kenya.",2WD,101216,KM,Black,2016,105750,310,4,Diesel,Turbo/Supercharger,2200,Automatic,173,Leather,5,FALSE,Dual Zone,Polished Metal,Android Auto,TRUE,TRUE,TRUE,FALSE,11,,13,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,5,TRUE
2141,Mazda Atenza 2.5L,Atenza,2499999,KES,Saloon,Foreign Used,"Nairobi, Kenya.",2WD,161570,KM,Black,2016,112500,248,4,Petrol,Natural,2500,Automatic,184,Leather,5,FALSE,Dual Zone,,Android Auto,TRUE,TRUE,TRUE,TRUE,10,,12,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,5,TRUE
2138,Nissan Teana,Teana,1349999,KES,Saloon,Kenyan Used,"Nairobi, Kenya.",2WD,118245,KM,Black,2012,60750,228,4,Petrol,Natural,2000,Automatic,172,Leather,5,FALSE,Dual Zone,Wood,Android Auto,TRUE,FALSE,TRUE,FALSE,10,,12,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,5,TRUE
2127,Volkswagen Golf TSI,Golf TSI,2049999,KES,Hatchback,Foreign Used,"Nairobi, Kenya.",2WD,52625,KM,White,2016,57600,200,4,Petrol,Turbo/Supercharger,1400,Automatic,122,Fabric,5,FALSE,Dual Zone,Polished Metal,Android Auto,TRUE,TRUE,TRUE,TRUE,14,,16,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,5,TRUE
2121,Toyota Hilux D Cab,Hilux,6299999,KES,Pickup,Foreign Used,"Nairobi, Kenya.",4WD,41000,KM,Black,2018,283500,343,4,Diesel,Turbo/Supercharger,2400,Automatic,150,Fabric,5,FALSE,Dual Zone,,Android Auto,TRUE,FALSE,FALSE,FALSE,9,,12,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,5,TRUE
2119,Subaru Legacy B4,Legacy,2599999,KES,Saloon,Foreign Used,"Nairobi, Kenya.",AWD,97733,KM,White,2016,117000,245,4,Petrol,Turbo/Supercharger,2500,Automatic,175,Fabric,5,FALSE,Dual Zone,Polished Metal,Android Auto,TRUE,FALSE,TRUE,TRUE,9,,11,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,5,TRUE
2118,Toyota Porte,Porte,740000,KES,Hatchback,Kenyan Used,"Nairobi, Kenya.",2WD,49599,KM,Black,2011,31500,141,4,Petrol,Natural,1500,Automatic,108,Fabric,5,FALSE,,,Android Auto,TRUE,FALSE,FALSE,FALSE,14,,16,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,5,TRUE
2117,Nissan XTRAIL,Xtrail,2599999,KES,SUV,Foreign Used,"Nairobi, Kenya.",2WD,115619,KM,Silver,2017,117000,240,4,Petrol,Natural,2000,Automatic,180,Leather,5,FALSE,Dual Zone,Polished Metal,Android Auto,TRUE,FALSE,TRUE,FALSE,10,,12,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,5,TRUE
2114,Toyota Vanguard,Vanguard,1799999,KES,SUV,Kenyan Used,"Nairobi, Kenya.",2WD,187042,KM,Maroon,2012,81000,250,4,Petrol,Natural,2400,Automatic,176,Fabric,5,FALSE,Dual Zone,,Android Auto,TRUE,FALSE,TRUE,FALSE,9,,11,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,5,TRUE
2108,Jeep Grand Cherokee Diesel,Grand cherokee,4999999,KES,SUV,Kenyan Used,"Nairobi, Kenya.",4WD,60000,Miles,Black,2016,225000,569,6,Diesel,Turbo/Supercharger,3000,Automatic,240,Leather,5,FALSE,Dual Zone,Polished Metal,Android Auto,TRUE,TRUE,TRUE,TRUE,9,,11,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,5,TRUE
2104,Mazda CX-5,Cx5,3399999,KES,SUV,Foreign Used,"Nairobi, Kenya.",2WD,70000,KM,Grey,2017,153000,418,4,Diesel,Natural,2200,Automatic,173,Fabric,5,FALSE,Dual Zone,Polished Metal,Android Auto,TRUE,TRUE,TRUE,TRUE,9,,12,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,5,TRUE
2102,Mazda Axela,Axela,1999999,KES,Hatchback,Kenyan Used,"Nairobi, Kenya.",2WD,75000,KM,Grey,2016,90000,418,4,Diesel,Turbo/Supercharger,2200,Automatic,173,Semi Leather,5,FALSE,Dual Zone,Polished Metal,Android Auto,TRUE,TRUE,TRUE,FALSE,9,,12,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,5,TRUE
2101,Audi Q5 S-Line,Q5,4299999,KES,SUV,Foreign Used,High Seas,AWD,70000,KM,Black,2016,193500,350,4,Petrol,Turbo/Supercharger,2000,Automatic,220,Semi Leather,5,FALSE,Dual Zone,Polished Metal,Audi MM1 infotainment,TRUE,TRUE,TRUE,TRUE,10,,12,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,5,TRUE
2096,Toyota Isis,Isis,1750000,KES,Station Wagon,Foreign Used,"Nairobi, Kenya.",2WD,46497,KM,Silver,2016,78750,170,4,Petrol,Natural,1800,Automatic,130,Fabric,7,FALSE,,Wood,Android Auto,TRUE,TRUE,TRUE,FALSE,11,,13,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,8,TRUE
2095,Honda Fit Shuttle Hybrid,Fit shuttle,1699999,KES,Station Wagon,Foreign Used,"Nairobi, Kenya.",2WD,96350,KM,White,2016,76500,145,4,Petrol,Natural,1500,Automatic,120,Semi Leather,5,FALSE,Dual Zone,Polished Metal,Android Auto,TRUE,TRUE,TRUE,TRUE,14,,16,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,5,TRUE
2087,"Toyota Landcruiser ""ZX""",Landcruiser 200 series,11199999,KES,SUV,Kenyan Used,"Nairobi, Kenya.",4WD,69580,KM,Black,2016,504000,450,8,Petrol,Natural,4600,Automatic,314,Leather,7,TRUE,Multi Zone,Wood,Android Auto,TRUE,FALSE,TRUE,FALSE,6,,8,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,8,TRUE
2085,Nissan Note,Note,1170000,KES,Hatchback,Foreign Used,"Nairobi, Kenya.",2WD,100388,KM,Blue,2016,52650,147,4,Petrol,Natural,1200,Automatic,97,Fabric,5,FALSE,,,Android Auto,TRUE,TRUE,TRUE,FALSE,14,,16,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,5,TRUE
2084,Peugeot 2008,2008,1870000,KES,SUV,Foreign Used,"Nairobi, Kenya.",2WD,108425,KM,White,2016,78750,240,4,Petrol,Natural,1200,Automatic,134,Semi Leather,5,FALSE,Dual Zone,Polished Metal,Android Auto,TRUE,TRUE,FALSE,FALSE,14,,16,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,5,TRUE
2071,Nissan Elgrand,Elgrand,1349999,KES,Van,Kenyan Used,"Nairobi, Kenya.",2WD,137538,KM,Black,2012,60750,245,4,Petrol,Natural,2500,Automatic,168,Leather,5,FALSE,Dual Zone,Polished Metal,Android Auto,TRUE,TRUE,TRUE,FALSE,9,,12,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,7,TRUE
2070,Mazda CX-5,Cx5,3649999,KES,SUV,Foreign Used,"Nairobi, Kenya.",AWD,101417,KM,Wine Red,2017,164250,418,4,Diesel,Turbo/Supercharger,2200,Automatic,173,Fabric,5,FALSE,Dual Zone,Polished Metal,Android Auto,TRUE,TRUE,TRUE,FALSE,9,,12,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,5,TRUE
2069,Subaru XV,XV,2399999,KES,SUV,Foreign Used,"Nairobi, Kenya.",2WD,156905,KM,Black,2016,108000,196,4,Petrol,Turbo/Supercharger,2000,Automatic,184,Fabric,5,FALSE,Dual Zone,Polished Metal,Android Auto,TRUE,TRUE,TRUE,FALSE,10,,12,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,5,TRUE
2068,Mazda Axela,Axela,2100000,KES,Saloon,Foreign Used,"Nairobi, Kenya.",2WD,164349,KM,Black,2016,94500,418,4,Diesel,Turbo/Supercharger,2200,Automatic,175,Leather,5,TRUE,Dual Zone,Polished Metal,Android Auto,TRUE,TRUE,TRUE,FALSE,9,,12,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,5,TRUE
2067,BMW 318i,318i,749999,KES,Saloon,Kenyan Used,"Nairobi, Kenya.",2WD,145509,KM,Silver,2004,29205,200,4,Petrol,Natural,2000,Automatic,145,Leather,5,FALSE,Dual Zone,Plastic,,TRUE,FALSE,FALSE,FALSE,10,,12,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,5,TRUE
2066,Mazda Atenza,Atenza,2199999,KES,Saloon,Foreign Used,"Nairobi, Kenya.",2WD,101615,KM,Wine Red,2016,99000,310,4,Diesel,Turbo/Supercharger,2200,Automatic,173,Fabric,5,FALSE,Dual Zone,Polished Metal,Android Auto,TRUE,TRUE,TRUE,FALSE,9,,12,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,5,TRUE
2060,"Toyota Landcruiser ""ZX""",Landcruiser 200 series,11999999,KES,SUV,Foreign Used,"Nairobi, Kenya.",4WD,40889,KM,White,2017,540000,450,8,Petrol,Natural,4600,Automatic,314,Leather,7,TRUE,Multi Zone,Wood,Android Auto,TRUE,FALSE,TRUE,FALSE,6,,8,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,7,TRUE
2058,Toyota Auris,Auris,1980000,KES,Hatchback,Foreign Used,"Nairobi, Kenya.",2WD,47019,KM,Silver,2016,89100,148,4,Petrol,Natural,1500,Automatic,100,Fabric,2,FALSE,Dual Zone,Polished Metal,Android Auto,TRUE,TRUE,TRUE,FALSE,14,,16,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,5,TRUE
2057,Suzuki Jimny Land Adventure,Jimny,1950000,KES,SUV,Foreign Used,"Nairobi, Kenya.",4WD,191977,KM,White,2016,83250,106,3,Petrol,Turbo/Supercharger,660,Automatic,61,Leather,4,FALSE,Dual Zone,,,TRUE,FALSE,FALSE,FALSE,16,,18,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,4,TRUE
2056,Mazda CX-5,Cx5,3499999,KES,SUV,Foreign Used,"Nairobi, Kenya.",AWD,109822,KM,Wine Red,2017,157500,418,4,Diesel,Turbo/Supercharger,2200,Automatic,173,Leather,5,FALSE,Dual Zone,Polished Metal,Android Auto,TRUE,TRUE,TRUE,FALSE,10,,12,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,5,TRUE
2055,Mazda CX-5,Cx5,3550000,KES,SUV,Foreign Used,"Nairobi, Kenya.",2WD,41785,KM,White,2017,159975,213,4,Petrol,Natural,2000,Automatic,163,Leather,5,FALSE,Dual Zone,Polished Metal,Android Auto,TRUE,TRUE,TRUE,FALSE,10,,12,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,5,TRUE
2052,Audi A5 s line,A5,2999999,KES,Coupe,Kenyan Used,"Nairobi,Kenya",AWD,97465,KM,White,2015,132750,350,4,Petrol,Turbo/Supercharger,2000,Automatic,220,Leather,5,TRUE,Multi Zone,Polished Metal,Audi MM1 infotainment,TRUE,TRUE,TRUE,TRUE,10,,13,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,2,TRUE
2035,Mercedes Benz GLC 250 4MATIC,GLC,5999999,KES,SUV,Foreign Used,"Nairobi,Kenya",AWD,89710,KM,Blue,2016,270000,350,4,Petrol,Turbo/Supercharger,2000,Automatic,208,Semi Leather,5,TRUE,Multi Zone,Plastic,Mercedes Command infotainment,TRUE,TRUE,TRUE,TRUE,10,,13,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,2,TRUE
2034,Audi Q5 S line,Q5,4549999,KES,SUV,Foreign Used,"Nairobi,Kenya",4WD,87581,KM,Grey,2016,204750,350,4,Petrol,Turbo/Supercharger,2000,Automatic,220,Semi Leather,5,TRUE,Multi Zone,Plastic,Audi MM1 infotainment,TRUE,TRUE,TRUE,TRUE,10,,13,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,2,TRUE
2028,Volkswagen Golf Variant R-LINE,Golf Variant,2249999,KES,Station Wagon,Foreign Used,"Nairobi,Kenya",2WD,107737,KM,Black,2016,103500,250,4,Petrol,Turbo/Supercharger,1400,Automatic,150,Fabric,5,TRUE,Multi Zone,Plastic,Audi MM1 infotainment,TRUE,TRUE,TRUE,TRUE,10,,13,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,2,TRUE
2023,Mitsubishi Outlander,Outlander,3250000,KES,SUV,Foreign Used,"Nairobi, Kenya.",4WD,121774,KM,Grey,2016,146250,230,4,Petrol,Natural,2400,Automatic,201,Fabric,5,FALSE,Dual Zone,Carbon Fibre,,TRUE,TRUE,TRUE,FALSE,11,,13,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,5,TRUE
2022,Audi Q5,Q5,4499999,KES,SUV,Foreign Used,"Nairobi, Kenya.",AWD,28114,KM,Black,2016,202500,350,4,Petrol,Turbo/Supercharger,2000,Automatic,220,Leather,5,TRUE,Dual Zone,Wood,Audi MM1 infotainment,TRUE,TRUE,TRUE,TRUE,10,,12,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,5,TRUE
